date,1. open,2. high,3. low,4. close,5. volume
2025-03-31 05:38:00,372.92,372.92,372.78,372.78,88.0
2025-03-31 05:37:00,372.91,372.94,372.89,372.94,30.0
2025-03-31 05:36:00,373.2,373.2,372.9,372.9,178.0
2025-03-31 05:35:00,373.2,373.2,373.09,373.2,34.0
2025-03-31 05:34:00,373.4,373.4,373.22,373.22,31.0
2025-03-31 05:33:00,373.4,373.45,373.21,373.43,117.0
2025-03-31 05:32:00,373.21,373.47,373.21,373.22,537.0
2025-03-31 05:31:00,373.1,373.27,373.1,373.14,159.0
2025-03-31 05:30:00,372.97,373.26,372.95,373.17,1322.0
2025-03-31 05:29:00,373.34,373.37,372.91,372.97,2387.0
2025-03-31 05:28:00,373.01,373.34,373.0,373.34,1230.0
2025-03-31 05:27:00,373.03,373.25,373.0,373.0,932.0
2025-03-31 05:26:00,372.93,373.14,372.78,373.14,119.0
2025-03-31 05:25:00,373.29,373.29,372.93,372.93,1500.0
2025-03-31 05:24:00,372.85,373.24,372.85,373.24,673.0
2025-03-31 05:23:00,372.65,372.88,372.6,372.88,278.0
2025-03-31 05:22:00,372.85,372.85,372.6,372.65,21.0
2025-03-31 05:21:00,372.87,372.97,372.57,372.77,59.0
2025-03-31 05:20:00,372.93,372.96,372.64,372.95,55.0
2025-03-31 05:19:00,372.87,373.01,372.64,372.89,723.0
2025-03-31 05:18:00,373.0,373.18,372.98,373.18,105.0
2025-03-31 05:17:00,373.2,373.2,373.04,373.05,539.0
2025-03-31 05:16:00,373.05,373.16,373.0,373.16,225.0
2025-03-31 05:15:00,372.41,373.12,372.41,372.8,301.0
2025-03-31 05:14:00,372.54,372.54,372.36,372.42,229.0
2025-03-31 05:13:00,372.45,372.55,372.45,372.52,207.0
2025-03-31 05:12:00,372.45,372.53,372.4,372.4,98.0
2025-03-31 05:11:00,372.5,372.5,372.36,372.5,249.0
2025-03-31 05:10:00,372.38,372.51,372.38,372.51,307.0
2025-03-31 05:09:00,372.65,372.65,372.4,372.46,133.0
2025-03-31 05:08:00,372.34,372.66,372.34,372.66,927.0
2025-03-31 05:07:00,372.4,372.56,372.33,372.48,278.0
2025-03-31 05:06:00,372.6,372.8,372.45,372.56,1940.0
2025-03-31 05:05:00,372.46,372.57,372.41,372.57,44.0
2025-03-31 05:04:00,372.45,372.6,372.35,372.59,536.0
2025-03-31 05:03:00,372.75,372.75,372.3,372.48,1705.0
2025-03-31 05:02:00,372.92,372.92,372.74,372.8,354.0
2025-03-31 05:01:00,373.1,373.2,372.9,372.9,799.0
2025-03-31 05:00:00,373.36,373.36,373.14,373.14,267.0
2025-03-31 04:59:00,373.26,373.48,373.19,373.45,856.0
2025-03-31 04:58:00,373.3,373.31,373.25,373.25,55.0
2025-03-31 04:57:00,373.3,373.4,373.27,373.27,108.0
2025-03-31 04:56:00,373.33,373.43,373.33,373.4,64.0
2025-03-31 04:55:00,373.25,373.43,373.23,373.42,133.0
2025-03-31 04:54:00,373.4,373.43,373.29,373.29,137.0
2025-03-31 04:53:00,373.47,373.48,373.44,373.44,45.0
2025-03-31 04:52:00,373.48,373.55,373.39,373.51,409.0
2025-03-31 04:51:00,373.55,373.56,373.43,373.47,308.0
2025-03-31 04:50:00,373.5,373.64,373.46,373.55,197.0
2025-03-31 04:49:00,373.53,373.53,373.43,373.47,851.0
2025-03-31 04:48:00,373.58,373.59,373.52,373.54,181.0
2025-03-31 04:47:00,373.4,373.59,373.4,373.59,329.0
2025-03-31 04:46:00,373.36,373.45,373.35,373.45,327.0
2025-03-31 04:45:00,373.42,373.48,373.35,373.4,113.0
2025-03-31 04:44:00,373.5,373.5,373.4,373.49,123.0
2025-03-31 04:43:00,373.7,373.7,373.35,373.4,424.0
2025-03-31 04:42:00,373.68,373.8,373.59,373.65,387.0
2025-03-31 04:41:00,373.92,373.92,373.69,373.69,1108.0
2025-03-31 04:40:00,374.01,374.12,373.75,373.92,1557.0
2025-03-31 04:39:00,373.95,374.22,373.95,374.17,752.0
2025-03-31 04:38:00,374.13,374.13,373.82,373.92,1218.0
2025-03-31 04:37:00,374.15,374.26,374.07,374.12,2614.0
2025-03-31 04:36:00,374.52,374.52,374.19,374.26,454.0
2025-03-31 04:35:00,374.63,374.64,374.52,374.55,519.0
2025-03-31 04:34:00,374.68,374.8,374.59,374.64,116.0
2025-03-31 04:33:00,374.73,374.73,374.6,374.7,36.0
2025-03-31 04:32:00,374.65,374.75,374.51,374.68,174.0
2025-03-31 04:31:00,374.59,374.69,374.56,374.64,276.0
2025-03-31 04:30:00,374.64,374.65,374.52,374.55,104.0
2025-03-31 04:29:00,374.54,374.56,374.53,374.53,23.0
2025-03-31 04:28:00,374.57,374.65,374.52,374.53,147.0
2025-03-31 04:27:00,374.56,374.67,374.55,374.65,85.0
2025-03-31 04:26:00,374.51,374.6,374.49,374.52,80.0
2025-03-31 04:25:00,374.64,374.65,374.46,374.49,380.0
2025-03-31 04:24:00,374.62,374.77,374.5,374.56,1277.0
2025-03-31 04:23:00,374.77,374.78,374.61,374.71,317.0
2025-03-31 04:22:00,374.83,374.93,374.75,374.77,376.0
2025-03-31 04:21:00,374.83,374.83,374.8,374.8,101.0
2025-03-31 04:20:00,374.91,374.93,374.78,374.89,76.0
2025-03-31 04:19:00,374.94,374.99,374.91,374.94,228.0
2025-03-31 04:18:00,375.0,375.18,374.94,374.98,725.0
2025-03-31 04:17:00,374.97,375.19,374.96,375.0,411.0
2025-03-31 04:16:00,374.96,374.97,374.85,374.91,101.0
2025-03-31 04:15:00,374.99,375.12,374.91,375.0,287.0
2025-03-31 04:14:00,375.01,375.01,374.82,375.01,377.0
2025-03-31 04:13:00,375.0,375.18,375.0,375.11,196.0
2025-03-31 04:12:00,374.96,375.09,374.9,374.9,279.0
2025-03-31 04:11:00,374.84,375.0,374.72,375.0,651.0
2025-03-31 04:10:00,374.95,375.01,374.71,374.79,693.0
2025-03-31 04:09:00,374.97,375.18,374.83,375.01,629.0
2025-03-31 04:08:00,374.97,375.04,374.77,374.84,1708.0
2025-03-31 04:07:00,374.99,375.19,374.83,374.97,1858.0
2025-03-31 04:06:00,375.08,375.29,374.9,375.01,3889.0
2025-03-31 04:05:00,375.35,375.5,375.07,375.07,1448.0
2025-03-31 04:04:00,375.53,375.53,375.15,375.2,586.0
2025-03-31 04:03:00,375.81,375.81,375.4,375.56,483.0
2025-03-31 04:02:00,375.94,376.03,375.51,375.96,1573.0
2025-03-31 04:01:00,375.96,376.07,375.52,375.9,1617.0
2025-03-31 04:00:00,373.94,376.86,373.94,375.81,7291.0
2025-03-28 19:59:00,377.8,378.0,377.59,377.74,356.0
2025-03-28 19:58:00,377.71,377.9913,377.65,377.7504,137.0
2025-03-28 19:57:00,377.64,378.0,377.6152,377.7,91.0
2025-03-28 19:56:00,377.62,378.0,377.6,378.0,627.0
2025-03-28 19:55:00,377.59,377.64,377.5815,377.5815,230.0
2025-03-28 19:54:00,377.62,377.64,377.6,377.61,252.0
2025-03-28 19:53:00,377.6,377.64,377.6,377.6195,94.0
2025-03-28 19:52:00,377.6,377.64,377.5455,377.58,798.0
2025-03-28 19:51:00,377.6,377.64,377.58,377.64,81.0
2025-03-28 19:50:00,377.6,377.6,377.58,377.58,203.0
2025-03-28 19:49:00,377.58,377.6,377.58,377.59,203.0
2025-03-28 19:48:00,377.64,377.64,377.59,377.61,146.0
2025-03-28 19:47:00,377.6,377.64,377.5,377.6,23.0
2025-03-28 19:46:00,377.64,377.64,377.5062,377.6,151.0
2025-03-28 19:45:00,377.64,377.64,377.5,377.54,233.0
2025-03-28 19:44:00,377.6,377.6,377.517,377.6,97.0
2025-03-28 19:43:00,377.57,377.6,377.5001,377.554,61.0
2025-03-28 19:42:00,377.54,377.64,377.54,377.59,49.0
2025-03-28 19:41:00,377.55,377.6,377.54,377.54,132.0
2025-03-28 19:40:00,377.59,377.6,377.55,377.55,434.0
2025-03-28 19:39:00,377.596,377.6,377.5,377.6,155.0
2025-03-28 19:38:00,377.58,377.6,377.52,377.58,207.0
2025-03-28 19:37:00,377.59,377.6,377.565,377.58,28.0
2025-03-28 19:36:00,377.5,377.6,377.5,377.58,49.0
2025-03-28 19:35:00,377.6,377.6,377.5,377.58,38.0
2025-03-28 19:34:00,377.64,377.64,377.45,377.52,196.0
2025-03-28 19:33:00,377.545,377.64,377.545,377.5503,124.0
2025-03-28 19:32:00,377.6,377.6,377.5444,377.6,126.0
2025-03-28 19:31:00,377.6,377.64,377.505,377.55,37.0
2025-03-28 19:30:00,377.64,377.64,377.505,377.52,6.0
2025-03-28 19:29:00,377.56,377.6,377.495,377.57,31.0
2025-03-28 19:28:00,377.5122,377.64,377.5037,377.545,133.0
2025-03-28 19:27:00,377.6,377.64,377.545,377.6,20.0
2025-03-28 19:26:00,377.64,377.64,377.4501,377.6,105.0
2025-03-28 19:25:00,377.6388,377.64,377.37,377.64,12.0
2025-03-28 19:24:00,377.6,377.64,377.505,377.53,33.0
2025-03-28 19:23:00,377.52,377.62,377.37,377.6,171.0
2025-03-28 19:22:00,377.64,377.64,377.5,377.64,11.0
2025-03-28 19:21:00,377.64,377.64,377.37,377.37,22.0
2025-03-28 19:20:00,377.63,377.64,377.445,377.64,36.0
2025-03-28 19:19:00,377.52,377.7863,377.445,377.63,113.0
2025-03-28 19:18:00,377.64,377.64,377.445,377.52,169.0
2025-03-28 19:17:00,377.55,377.59,377.52,377.55,20.0
2025-03-28 19:16:00,377.5012,377.6918,377.5,377.59,61.0
2025-03-28 19:15:00,377.5,377.7,377.37,377.7,113.0
2025-03-28 19:14:00,377.5,377.64,377.37,377.52,644.0
2025-03-28 19:13:00,377.59,377.6917,377.37,377.59,89.0
2025-03-28 19:12:00,377.59,377.69,377.5048,377.59,82.0
2025-03-28 19:11:00,377.59,377.6999,377.525,377.525,23.0
2025-03-28 19:10:00,377.6,377.7,377.525,377.59,72.0
2025-03-28 19:09:00,377.6,377.89,377.5967,377.7,262.0
2025-03-28 19:08:00,377.62,377.89,377.62,377.62,9.0
2025-03-28 19:07:00,377.62,377.89,377.6,377.62,87.0
2025-03-28 19:06:00,377.5729,377.78,377.31,377.6,138.0
2025-03-28 19:05:00,377.595,377.8755,377.31,377.31,42.0
2025-03-28 19:04:00,377.595,377.65,377.3,377.64,175.0
2025-03-28 19:03:00,377.59,377.8765,377.3,377.595,33.0
2025-03-28 19:02:00,377.9,377.9,377.59,377.625,13.0
2025-03-28 19:01:00,377.6,377.9,377.5,377.51,42.0
2025-03-28 19:00:00,377.6,377.7,377.49,377.6,12.0
2025-03-28 18:59:00,377.51,377.7,377.49,377.6,63.0
2025-03-28 18:58:00,377.5,378.0,377.5,377.52,47.0
2025-03-28 18:57:00,377.88,378.0,377.59,377.59,30.0
2025-03-28 18:56:00,377.625,378.0,377.25,377.9,20.0
2025-03-28 18:55:00,377.9999,377.9999,377.5,377.59,13.0
2025-03-28 18:54:00,377.66,377.66,377.486,377.59,42.0
2025-03-28 18:53:00,377.66,378.07,377.4116,378.07,96.0
2025-03-28 18:52:00,377.6,378.07,377.5,377.5,56.0
2025-03-28 18:51:00,377.25,378.07,377.25,377.66,50.0
2025-03-28 18:50:00,377.68,378.07,377.25,377.6,102.0
2025-03-28 18:49:00,377.68,378.07,377.25,377.4717,261.0
2025-03-28 18:48:00,377.68,377.71,377.25,377.25,20.0
2025-03-28 18:47:00,377.66,378.0,377.56,377.6,55.0
2025-03-28 18:46:00,377.66,378.07,377.57,378.07,125.0
2025-03-28 18:45:00,377.55,377.69,377.45,377.66,77.0
2025-03-28 18:44:00,377.55,378.11,377.55,377.68,10.0
2025-03-28 18:43:00,377.68,378.11,377.58,377.58,24.0
2025-03-28 18:42:00,377.679,378.11,377.4,378.11,683.0
2025-03-28 18:41:00,377.58,377.7,377.25,377.59,45.0
2025-03-28 18:40:00,377.69,377.7,377.07,377.6,225.0
2025-03-28 18:39:00,377.56,377.8,377.385,377.6999,558.0
2025-03-28 18:38:00,377.71,377.782,377.42,377.54,154.0
2025-03-28 18:37:00,377.475,377.8,377.475,377.54,206.0
2025-03-28 18:36:00,377.6,377.71,377.475,377.475,49.0
2025-03-28 18:35:00,378.8,378.8,377.475,377.71,198.0
2025-03-28 18:34:00,377.52,378.8,377.25,378.8,172.0
2025-03-28 18:33:00,377.68,377.8,377.25,377.525,71.0
2025-03-28 18:32:00,377.2637,377.8,377.13,377.7,1793.0
2025-03-28 18:31:00,377.2052,377.8,377.2052,377.8,808.0
2025-03-28 18:30:00,377.8,377.8,377.475,377.8,279.0
2025-03-28 18:29:00,377.6,377.8,377.6,377.7335,102.0
2025-03-28 18:28:00,377.8,377.8,377.495,377.6,28.0
2025-03-28 18:27:00,377.8,377.8,377.45,377.45,571.0
2025-03-28 18:26:00,378.11,378.11,377.77,377.965,944.0
2025-03-28 18:25:00,377.965,377.965,377.9,377.9,27.0
2025-03-28 18:24:00,378.0,378.11,377.82,377.965,101.0
2025-03-28 18:23:00,377.86,378.0,377.85,377.9,130.0
2025-03-28 18:22:00,377.9,378.11,377.86,377.87,31.0
2025-03-28 18:21:00,377.9,378.0,377.82,377.9955,56.0
2025-03-28 18:20:00,377.9,377.9955,377.9,377.9955,53.0
2025-03-28 18:19:00,378.0,378.0,377.91,377.91,26.0
2025-03-28 18:18:00,378.11,378.11,377.965,378.0,41.0
2025-03-28 18:17:00,377.8077,378.11,377.8077,378.0,208.0
2025-03-28 18:16:00,378.0,378.0,377.8077,377.955,368.0
2025-03-28 18:15:00,378.0,378.11,377.8,378.0,125.0
2025-03-28 18:14:00,378.11,378.11,377.8027,377.955,778.0
2025-03-28 18:13:00,377.9,378.11,377.8,377.955,844.0
2025-03-28 18:12:00,378.11,378.11,377.93,378.0,59.0
2025-03-28 18:11:00,378.0,378.11,377.95,378.0,90.0
2025-03-28 18:10:00,377.955,378.11,377.8,378.0,86.0
2025-03-28 18:09:00,378.11,378.11,377.91,378.0,45.0
2025-03-28 18:08:00,378.0,378.15,377.955,378.0,43.0
2025-03-28 18:07:00,378.09,378.18,377.8,378.0,340.0
2025-03-28 18:06:00,377.99,378.0967,377.95,378.08,144.0
2025-03-28 18:05:00,378.04,378.2,377.8,378.0,33.0
2025-03-28 18:04:00,378.2,378.2,378.0,378.0,19.0
2025-03-28 18:03:00,378.06,378.2,377.81,378.0,98.0
2025-03-28 18:02:00,378.2,378.2,377.81,377.81,189.0
2025-03-28 18:01:00,378.09,378.2,377.8132,378.0,208.0
2025-03-28 18:00:00,378.0,378.2,377.8,378.2,213.0
2025-03-28 17:59:00,378.1705,378.1705,377.86,378.016,21.0
2025-03-28 17:58:00,378.18,378.18,377.85,378.0,83.0
2025-03-28 17:57:00,377.85,378.18,377.85,377.95,102.0
2025-03-28 17:56:00,377.7,378.18,377.7,377.99,127.0
2025-03-28 17:55:00,377.86,377.99,377.505,377.84,742.0
2025-03-28 17:54:00,377.86,378.18,377.19,378.18,216.0
2025-03-28 17:53:00,377.595,378.18,377.545,377.685,892.0
2025-03-28 17:52:00,377.545,378.0,377.19,377.9,1121.0
2025-03-28 17:51:00,377.79,377.9,377.19,377.19,170.0
2025-03-28 17:50:00,377.9,377.9,377.56,377.9,131.0
2025-03-28 17:49:00,377.9,377.9,377.52,377.56,93.0
2025-03-28 17:48:00,377.942,377.9888,377.5,377.8,461.0
